"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","YEAR","MONTH",
0.00,249.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10540,1054003,30540,"BED","Bedford, MA","MA",15096,1509602,35096,"SYR","Syracuse, NY","NY",2017,1,
0.00,163.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,1176402,31764,"FRG","East Farmingdale, NY","NY",10540,1054003,30540,"BED","Bedford, MA","MA",2017,1,
0.00,749.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,1176402,31764,"FRG","East Farmingdale, NY","NY",13232,1323202,30977,"MDW","Chicago, IL","IL",2017,1,
0.00,1430.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11789,1178904,30194,"FTW","Dallas/Fort Worth, TX","TX",11764,1176402,31764,"FRG","East Farmingdale, NY","NY",2017,1,
0.00,525.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,1199502,31995,"GSO","Greensboro/High Point, NC","NC",15096,1509602,35096,"SYR","Syracuse, NY","NY",2017,1,
0.00,366.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12197,1219702,31703,"HPN","White Plains, NY","NY",11027,1102703,31027,"CKB","Clarksburg/Fairmont, WV","WV",2017,1,
0.00,35.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12197,1219702,31703,"HPN","White Plains, NY","NY",11618,1161802,31703,"EWR","Newark, NJ","NJ",2017,1,
0.00,2477.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,1289204,32575,"LAX","Los Angeles, CA","CA",12197,1219702,31703,"HPN","White Plains, NY","NY",2017,1,
0.00,568.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12945,1294503,32945,"LEX","Lexington, KY","KY",15096,1509602,35096,"SYR","Syracuse, NY","NY",2017,1,
0.00,985.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,1324402,33244,"MEM","Memphis, TN","TN",11764,1176402,31764,"FRG","East Farmingdale, NY","NY",2017,1,
0.00,607.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,1393004,30977,"ORD","Chicago, IL","IL",15096,1509602,35096,"SYR","Syracuse, NY","NY",2017,1,
0.00,519.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC",15096,1509602,35096,"SYR","Syracuse, NY","NY",2017,1,
0.00,249.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,1509602,35096,"SYR","Syracuse, NY","NY",10540,1054003,30540,"BED","Bedford, MA","MA",2017,1,
0.00,265.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,1509602,35096,"SYR","Syracuse, NY","NY",10721,1072102,30721,"BOS","Boston, MA","MA",2017,1,
0.00,892.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15096,1509602,35096,"SYR","Syracuse, NY","NY",11111,1111102,32474,"COU","Columbia, MO","MO",2017,1,
0.00,537.00,"1BQ",21492,"Dynamic Airways, LLC",12324,1232401,32324,"ILN","Wilmington, OH","OH",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,3386.00,"1BQ",21492,"Dynamic Airways, LLC",12478,1247803,31703,"JFK","New York, NY","NY",10299,1029904,30299,"ANC","Anchorage, AK","AK",2017,1,
0.00,0.00,"1BQ",21492,"Dynamic Airways, LLC",12478,1247803,31703,"JFK","New York, NY","NY",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,1113.00,"1BQ",21492,"Dynamic Airways, LLC",12478,1247803,31703,"JFK","New York, NY","NY",13198,1319801,33198,"MCI","Kansas City, MO","MO",2017,1,
0.00,1089.00,"1BQ",21492,"Dynamic Airways, LLC",12478,1247803,31703,"JFK","New York, NY","NY",13303,1330303,32467,"MIA","Miami, FL","FL",2017,1,
0.00,1089.00,"1BQ",21492,"Dynamic Airways, LLC",13303,1330303,32467,"MIA","Miami, FL","FL",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,80.00,"27Q",21652,"Jet Aviation Flight Services, Inc.",12197,1219702,31703,"HPN","White Plains, NY","NY",10529,1052904,30529,"BDL","Hartford, CT","CT",2017,1,
0.00,24.00,"27Q",21652,"Jet Aviation Flight Services, Inc.",12197,1219702,31703,"HPN","White Plains, NY","NY",15167,1516702,35167,"TEB","Teterboro, NJ","NJ",2017,1,
0.00,24.00,"27Q",21652,"Jet Aviation Flight Services, Inc.",15167,1516702,35167,"TEB","Teterboro, NJ","NJ",12197,1219702,31703,"HPN","White Plains, NY","NY",2017,1,
0.00,80.00,"5X",19917,"United Parcel Service",10257,1025702,30257,"ALB","Albany, NY","NY",10529,1052904,30529,"BDL","Hartford, CT","CT",2017,1,
0.00,703.00,"5X",19917,"United Parcel Service",10257,1025702,30257,"ALB","Albany, NY","NY",14730,1473003,33044,"SDF","Louisville, KY","KY",2017,1,
0.00,120.00,"5X",19917,"United Parcel Service",10257,1025702,30257,"ALB","Albany, NY","NY",15096,1509602,35096,"SYR","Syracuse, NY","NY",2017,1,
0.00,80.00,"5X",19917,"United Parcel Service",10529,1052904,30529,"BDL","Hartford, CT","CT",10257,1025702,30257,"ALB","Albany, NY","NY",2017,1,
0.00,279.00,"5X",19917,"United Parcel Service",10792,1079204,30792,"BUF","Buffalo, NY","NY",14100,1410002,34100,"PHL","Philadelphia, PA","PA",2017,1,
0.00,494.00,"5X",19917,"United Parcel Service",10792,1079204,30792,"BUF","Buffalo, NY","NY",14730,1473003,33044,"SDF","Louisville, KY","KY",2017,1,
0.00,133.00,"5X",19917,"United Parcel Service",10792,1079204,30792,"BUF","Buffalo, NY","NY",15096,1509602,35096,"SYR","Syracuse, NY","NY",2017,1,
0.00,273.00,"5X",19917,"United Parcel Service",10821,1082104,30852,"BWI","Baltimore, MD","MD",15096,1509602,35096,"SYR","Syracuse, NY","NY",2017,1,
0.00,94.00,"5X",19917,"United Parcel Service",12478,1247803,31703,"JFK","New York, NY","NY",14100,1410002,34100,"PHL","Philadelphia, PA","PA",2017,1,
0.00,802.00,"5X",19917,"United Parcel Service",12478,1247803,31703,"JFK","New York, NY","NY",14512,1451202,34512,"RFD","Rockford, IL","IL",2017,1,
0.00,662.00,"5X",19917,"United Parcel Service",12478,1247803,31703,"JFK","New York, NY","NY",14730,1473003,33044,"SDF","Louisville, KY","KY",2017,1,
0.00,370.00,"5X",19917,"United Parcel Service",13296,1329604,30721,"MHT","Manchester, NH","NH",10792,1079204,30792,"BUF","Buffalo, NY","NY",2017,1,
0.00,212.00,"5X",19917,"United Parcel Service",14100,1410002,34100,"PHL","Philadelphia, PA","PA",10257,1025702,30257,"ALB","Albany, NY","NY",2017,1,
0.00,279.00,"5X",19917,"United Parcel Service",14100,1410002,34100,"PHL","Philadelphia, PA","PA",10792,1079204,30792,"BUF","Buffalo, NY","NY",2017,1,
0.00,228.00,"5X",19917,"United Parcel Service",14100,1410002,34100,"PHL","Philadelphia, PA","PA",15096,1509602,35096,"SYR","Syracuse, NY","NY",2017,1,
0.00,802.00,"5X",19917,"United Parcel Service",14512,1451202,34512,"RFD","Rockford, IL","IL",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,494.00,"5X",19917,"United Parcel Service",14730,1473003,33044,"SDF","Louisville, KY","KY",10792,1079204,30792,"BUF","Buffalo, NY","NY",2017,1,
0.00,662.00,"5X",19917,"United Parcel Service",14730,1473003,33044,"SDF","Louisville, KY","KY",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,659.00,"5X",19917,"United Parcel Service",14730,1473003,33044,"SDF","Louisville, KY","KY",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",2017,1,
0.00,609.00,"5X",19917,"United Parcel Service",14730,1473003,33044,"SDF","Louisville, KY","KY",15096,1509602,35096,"SYR","Syracuse, NY","NY",2017,1,
0.00,87.00,"5X",19917,"United Parcel Service",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",10257,1025702,30257,"ALB","Albany, NY","NY",2017,1,
0.00,659.00,"5X",19917,"United Parcel Service",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",14730,1473003,33044,"SDF","Louisville, KY","KY",2017,1,
0.00,133.00,"5X",19917,"United Parcel Service",15096,1509602,35096,"SYR","Syracuse, NY","NY",10792,1079204,30792,"BUF","Buffalo, NY","NY",2017,1,
0.00,237.00,"5X",19917,"United Parcel Service",15096,1509602,35096,"SYR","Syracuse, NY","NY",13296,1329604,30721,"MHT","Manchester, NH","NH",2017,1,
0.00,228.00,"5X",19917,"United Parcel Service",15096,1509602,35096,"SYR","Syracuse, NY","NY",14100,1410002,34100,"PHL","Philadelphia, PA","PA",2017,1,
0.00,448.00,"5X",19917,"United Parcel Service",15096,1509602,35096,"SYR","Syracuse, NY","NY",14574,1457403,34574,"ROA","Roanoke, VA","VA",2017,1,
0.00,609.00,"5X",19917,"United Parcel Service",15096,1509602,35096,"SYR","Syracuse, NY","NY",14730,1473003,33044,"SDF","Louisville, KY","KY",2017,1,
0.00,178.00,"5Y",20007,"Atlas Air Inc.",10135,1013503,30135,"ABE","Allentown/Bethlehem/Easton, PA","PA",14553,1455302,34553,"RME","Rome, NY","NY",2017,1,
0.00,3386.00,"5Y",20007,"Atlas Air Inc.",10299,1029904,30299,"ANC","Anchorage, AK","AK",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,589.00,"5Y",20007,"Atlas Air Inc.",11193,1119302,33105,"CVG","Cincinnati, OH","KY",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,562.00,"5Y",20007,"Atlas Air Inc.",11193,1119302,33105,"CVG","Cincinnati, OH","KY",14553,1455302,34553,"RME","Rome, NY","NY",2017,1,
0.00,3386.00,"5Y",20007,"Atlas Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",10299,1029904,30299,"ANC","Anchorage, AK","AK",2017,1,
0.00,636.00,"5Y",20007,"Atlas Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",10994,1099402,30994,"CHS","Charleston, SC","SC",2017,1,
0.00,589.00,"5Y",20007,"Atlas Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",11193,1119302,33105,"CVG","Cincinnati, OH","KY",2017,1,
0.00,228.00,"5Y",20007,"Atlas Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",12264,1226402,30852,"IAD","Washington, DC","VA",2017,1,
0.00,487.00,"5Y",20007,"Atlas Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",12917,1291703,31066,"LCK","Columbus, OH","OH",2017,1,
0.00,1089.00,"5Y",20007,"Atlas Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",13303,1330303,32467,"MIA","Miami, FL","FL",2017,1,
0.00,740.00,"5Y",20007,"Atlas Air Inc.",12478,1247803,31703,"JFK","New York, NY","NY",13930,1393004,30977,"ORD","Chicago, IL","IL",2017,1,
0.00,487.00,"5Y",20007,"Atlas Air Inc.",12917,1291703,31066,"LCK","Columbus, OH","OH",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,1089.00,"5Y",20007,"Atlas Air Inc.",13303,1330303,32467,"MIA","Miami, FL","FL",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,740.00,"5Y",20007,"Atlas Air Inc.",13930,1393004,30977,"ORD","Chicago, IL","IL",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,178.00,"5Y",20007,"Atlas Air Inc.",14553,1455302,34553,"RME","Rome, NY","NY",10135,1013503,30135,"ABE","Allentown/Bethlehem/Easton, PA","PA",2017,1,
0.00,191.00,"9K",20253,"Cape Air",10154,1015403,30154,"ACK","Nantucket, MA","MA",12197,1219702,31703,"HPN","White Plains, NY","NY",2017,1,
0.00,191.00,"9K",20253,"Cape Air",12197,1219702,31703,"HPN","White Plains, NY","NY",10154,1015403,30154,"ACK","Nantucket, MA","MA",2017,1,
0.00,183.00,"9K",20253,"Cape Air",12197,1219702,31703,"HPN","White Plains, NY","NY",12250,1225002,32250,"HYA","Hyannis, MA","MA",2017,1,
0.00,163.00,"9K",20253,"Cape Air",12197,1219702,31703,"HPN","White Plains, NY","NY",13541,1354102,33541,"MVY","Martha's Vineyard, MA","MA",2017,1,
0.00,183.00,"9K",20253,"Cape Air",12250,1225002,32250,"HYA","Hyannis, MA","MA",12197,1219702,31703,"HPN","White Plains, NY","NY",2017,1,
0.00,163.00,"9K",20253,"Cape Air",13541,1354102,33541,"MVY","Martha's Vineyard, MA","MA",12197,1219702,31703,"HPN","White Plains, NY","NY",2017,1,
0.00,589.00,"ABX",20453,"ABX Air Inc",11193,1119302,33105,"CVG","Cincinnati, OH","KY",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,589.00,"ABX",20453,"ABX Air Inc",12478,1247803,31703,"JFK","New York, NY","NY",11193,1119302,33105,"CVG","Cincinnati, OH","KY",2017,1,
0.00,509.00,"AMQ",20201,"Ameristar Air Cargo",11433,1143302,31295,"DTW","Detroit, MI","MI",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,1407.00,"AMQ",20201,"Ameristar Air Cargo",12478,1247803,31703,"JFK","New York, NY","NY",10627,1062702,30627,"BIS","Bismarck/Mandan, ND","ND",2017,1,
0.00,491.00,"AMQ",20201,"Ameristar Air Cargo",14656,1465602,34656,"RWI","Rocky Mount, NC","NC",10792,1079204,30792,"BUF","Buffalo, NY","NY",2017,1,
0.00,662.00,"AX",20237,"Trans States Airlines",14730,1473003,33044,"SDF","Louisville, KY","KY",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,143.00,"FX",20107,"Federal Express Corporation",10257,1025702,30257,"ALB","Albany, NY","NY",11618,1161802,31703,"EWR","Newark, NJ","NJ",2017,1,
0.00,1019.00,"FX",20107,"Federal Express Corporation",10257,1025702,30257,"ALB","Albany, NY","NY",13244,1324402,33244,"MEM","Memphis, TN","TN",2017,1,
0.00,132.00,"FX",20107,"Federal Express Corporation",10257,1025702,30257,"ALB","Albany, NY","NY",14025,1402501,34025,"PBG","Plattsburgh, NY","NY",2017,1,
0.00,69.00,"FX",20107,"Federal Express Corporation",10257,1025702,30257,"ALB","Albany, NY","NY",14648,1464802,34648,"RUT","Rutland, VT","VT",2017,1,
0.00,175.00,"FX",20107,"Federal Express Corporation",10785,1078502,30785,"BTV","Burlington, VT","VT",15096,1509602,35096,"SYR","Syracuse, NY","NY",2017,1,
0.00,282.00,"FX",20107,"Federal Express Corporation",10792,1079204,30792,"BUF","Buffalo, NY","NY",11618,1161802,31703,"EWR","Newark, NJ","NJ",2017,1,
0.00,452.00,"FX",20107,"Federal Express Corporation",10792,1079204,30792,"BUF","Buffalo, NY","NY",12339,1233904,32337,"IND","Indianapolis, IN","IN",2017,1,
0.00,61.00,"FX",20107,"Federal Express Corporation",10792,1079204,30792,"BUF","Buffalo, NY","NY",12494,1249402,32494,"JHW","Jamestown, NY","NY",2017,1,
0.00,813.00,"FX",20107,"Federal Express Corporation",10792,1079204,30792,"BUF","Buffalo, NY","NY",13244,1324402,33244,"MEM","Memphis, TN","TN",2017,1,
0.00,77.00,"FX",20107,"Federal Express Corporation",11537,1153703,31537,"ELM","Elmira/Corning, NY","NY",14576,1457604,34576,"ROC","Rochester, NY","NY",2017,1,
0.00,143.00,"FX",20107,"Federal Express Corporation",11618,1161802,31703,"EWR","Newark, NJ","NJ",10257,1025702,30257,"ALB","Albany, NY","NY",2017,1,
0.00,282.00,"FX",20107,"Federal Express Corporation",11618,1161802,31703,"EWR","Newark, NJ","NJ",10792,1079204,30792,"BUF","Buffalo, NY","NY",2017,1,
0.00,276.00,"FX",20107,"Federal Express Corporation",11618,1161802,31703,"EWR","Newark, NJ","NJ",14025,1402501,34025,"PBG","Plattsburgh, NY","NY",2017,1,
0.00,195.00,"FX",20107,"Federal Express Corporation",11618,1161802,31703,"EWR","Newark, NJ","NJ",15096,1509602,35096,"SYR","Syracuse, NY","NY",2017,1,
0.00,452.00,"FX",20107,"Federal Express Corporation",12339,1233904,32337,"IND","Indianapolis, IN","IN",10792,1079204,30792,"BUF","Buffalo, NY","NY",2017,1,
0.00,665.00,"FX",20107,"Federal Express Corporation",12339,1233904,32337,"IND","Indianapolis, IN","IN",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,652.00,"FX",20107,"Federal Express Corporation",12339,1233904,32337,"IND","Indianapolis, IN","IN",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",2017,1,
0.00,578.00,"FX",20107,"Federal Express Corporation",12339,1233904,32337,"IND","Indianapolis, IN","IN",15096,1509602,35096,"SYR","Syracuse, NY","NY",2017,1,
0.00,665.00,"FX",20107,"Federal Express Corporation",12478,1247803,31703,"JFK","New York, NY","NY",12339,1233904,32337,"IND","Indianapolis, IN","IN",2017,1,
0.00,964.00,"FX",20107,"Federal Express Corporation",12478,1247803,31703,"JFK","New York, NY","NY",13244,1324402,33244,"MEM","Memphis, TN","TN",2017,1,
0.00,2576.00,"FX",20107,"Federal Express Corporation",12478,1247803,31703,"JFK","New York, NY","NY",13796,1379604,32457,"OAK","Oakland, CA","CA",2017,1,
0.00,61.00,"FX",20107,"Federal Express Corporation",12494,1249402,32494,"JHW","Jamestown, NY","NY",10792,1079204,30792,"BUF","Buffalo, NY","NY",2017,1,
0.00,1019.00,"FX",20107,"Federal Express Corporation",13244,1324402,33244,"MEM","Memphis, TN","TN",10257,1025702,30257,"ALB","Albany, NY","NY",2017,1,
0.00,813.00,"FX",20107,"Federal Express Corporation",13244,1324402,33244,"MEM","Memphis, TN","TN",10792,1079204,30792,"BUF","Buffalo, NY","NY",2017,1,
0.00,964.00,"FX",20107,"Federal Express Corporation",13244,1324402,33244,"MEM","Memphis, TN","TN",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,863.00,"FX",20107,"Federal Express Corporation",13244,1324402,33244,"MEM","Memphis, TN","TN",14576,1457604,34576,"ROC","Rochester, NY","NY",2017,1,
0.00,969.00,"FX",20107,"Federal Express Corporation",13244,1324402,33244,"MEM","Memphis, TN","TN",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",2017,1,
0.00,929.00,"FX",20107,"Federal Express Corporation",13244,1324402,33244,"MEM","Memphis, TN","TN",15096,1509602,35096,"SYR","Syracuse, NY","NY",2017,1,
0.00,132.00,"FX",20107,"Federal Express Corporation",14025,1402501,34025,"PBG","Plattsburgh, NY","NY",10257,1025702,30257,"ALB","Albany, NY","NY",2017,1,
0.00,276.00,"FX",20107,"Federal Express Corporation",14025,1402501,34025,"PBG","Plattsburgh, NY","NY",11618,1161802,31703,"EWR","Newark, NJ","NJ",2017,1,
0.00,77.00,"FX",20107,"Federal Express Corporation",14576,1457604,34576,"ROC","Rochester, NY","NY",11537,1153703,31537,"ELM","Elmira/Corning, NY","NY",2017,1,
0.00,355.00,"FX",20107,"Federal Express Corporation",14576,1457604,34576,"ROC","Rochester, NY","NY",12917,1291703,31066,"LCK","Columbus, OH","OH",2017,1,
0.00,863.00,"FX",20107,"Federal Express Corporation",14576,1457604,34576,"ROC","Rochester, NY","NY",13244,1324402,33244,"MEM","Memphis, TN","TN",2017,1,
0.00,969.00,"FX",20107,"Federal Express Corporation",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",13244,1324402,33244,"MEM","Memphis, TN","TN",2017,1,
0.00,175.00,"FX",20107,"Federal Express Corporation",15096,1509602,35096,"SYR","Syracuse, NY","NY",10785,1078502,30785,"BTV","Burlington, VT","VT",2017,1,
0.00,195.00,"FX",20107,"Federal Express Corporation",15096,1509602,35096,"SYR","Syracuse, NY","NY",11618,1161802,31703,"EWR","Newark, NJ","NJ",2017,1,
0.00,578.00,"FX",20107,"Federal Express Corporation",15096,1509602,35096,"SYR","Syracuse, NY","NY",12339,1233904,32337,"IND","Indianapolis, IN","IN",2017,1,
0.00,929.00,"FX",20107,"Federal Express Corporation",15096,1509602,35096,"SYR","Syracuse, NY","NY",13244,1324402,33244,"MEM","Memphis, TN","TN",2017,1,
0.00,1580.00,"WL",20310,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10747,1074702,30747,"BRO","Brownsville, TX","TX",10792,1079204,30792,"BUF","Buffalo, NY","NY",2017,1,
0.00,282.00,"WL",20310,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10792,1079204,30792,"BUF","Buffalo, NY","NY",11618,1161802,31703,"EWR","Newark, NJ","NJ",2017,1,
0.00,215.00,"WL",20310,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10792,1079204,30792,"BUF","Buffalo, NY","NY",13230,1323002,32070,"MDT","Harrisburg, PA","PA",2017,1,
0.00,667.00,"WL",20310,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",15412,1541203,35412,"TYS","Knoxville, TN","TN",11764,1176402,31764,"FRG","East Farmingdale, NY","NY",2017,1,
0.00,267.00,"KLQ",20372,"Kalitta Charters II",10529,1052904,30529,"BDL","Hartford, CT","CT",14576,1457604,34576,"ROC","Rochester, NY","NY",2017,1,
0.00,589.00,"KLQ",20372,"Kalitta Charters II",11193,1119302,33105,"CVG","Cincinnati, OH","KY",12478,1247803,31703,"JFK","New York, NY","NY",2017,1,
0.00,461.00,"KLQ",20372,"Kalitta Charters II",11193,1119302,33105,"CVG","Cincinnati, OH","KY",14576,1457604,34576,"ROC","Rochester, NY","NY",2017,1,
0.00,106.00,"KLQ",20372,"Kalitta Charters II",12478,1247803,31703,"JFK","New York, NY","NY",10529,1052904,30529,"BDL","Hartford, CT","CT",2017,1,
0.00,267.00,"KLQ",20372,"Kalitta Charters II",14576,1457604,34576,"ROC","Rochester, NY","NY",10529,1052904,30529,"BDL","Hartford, CT","CT",2017,1,
0.00,461.00,"KLQ",20372,"Kalitta Charters II",14576,1457604,34576,"ROC","Rochester, NY","NY",11193,1119302,33105,"CVG","Cincinnati, OH","KY",2017,1,
0.00,37.00,"LF",21635,"CFM Inc d/b/a Contour Airlines",12197,1219702,31703,"HPN","White Plains, NY","NY",12391,1239102,31703,"ISP","Islip, NY","NY",2017,1,
0.00,37.00,"LF",21635,"CFM Inc d/b/a Contour Airlines",12391,1239102,31703,"ISP","Islip, NY","NY",12197,1219702,31703,"HPN","White Plains, NY","NY",2017,1,
0.00,143.00,"UA",19977,"United Air Lines Inc.",10257,1025702,30257,"ALB","Albany, NY","NY",11618,1161802,31703,"EWR","Newark, NJ","NJ",2017,1,
0.00,184.00,"UA",19977,"United Air Lines Inc.",10721,1072102,30721,"BOS","Boston, MA","MA",12953,1295302,31703,"LGA","New York, NY","NY",2017,1,
0.00,419.00,"UA",19977,"United Air Lines Inc.",11042,1104203,30647,"CLE","Cleveland, OH","OH",12953,1295302,31703,"LGA","New York, NY","NY",2017,1,
0.00,544.00,"UA",19977,"United Air Lines Inc.",11057,1105703,31057,"CLT","Charlotte, NC","NC",12953,1295302,31703,"LGA","New York, NY","NY",2017,1,
0.00,1031.00,"UA",19977,"United Air Lines Inc.",11423,1142304,31423,"DSM","Des Moines, IA","IA",12953,1295302,31703,"LGA","New York, NY","NY",2017,1,
0.00,229.00,"UA",19977,"United Air Lines Inc.",12264,1226402,30852,"IAD","Washington, DC","VA",12953,1295302,31703,"LGA","New York, NY","NY",2017,1,
0.00,184.00,"UA",19977,"United Air Lines Inc.",12953,1295302,31703,"LGA","New York, NY","NY",10721,1072102,30721,"BOS","Boston, MA","MA",2017,1,
0.00,618.00,"UA",19977,"United Air Lines Inc.",12953,1295302,31703,"LGA","New York, NY","NY",11986,1198603,31986,"GRR","Grand Rapids, MI","MI",2017,1,
0.00,1586.00,"UA",19977,"United Air Lines Inc.",12953,1295302,31703,"LGA","New York, NY","NY",14683,1468303,33214,"SAT","San Antonio, TX","TX",2017,1,
0.00,157.00,"UA",19977,"United Air Lines Inc.",13230,1323002,32070,"MDT","Harrisburg, PA","PA",12953,1295302,31703,"LGA","New York, NY","NY",2017,1,
0.00,96.00,"UA",19977,"United Air Lines Inc.",14100,1410002,34100,"PHL","Philadelphia, PA","PA",12953,1295302,31703,"LGA","New York, NY","NY",2017,1,
0.00,795.00,"UA",19977,"United Air Lines Inc.",14512,1451202,34512,"RFD","Rockford, IL","IL",12953,1295302,31703,"LGA","New York, NY","NY",2017,1,
0.00,1608.00,"UA",19977,"United Air Lines Inc.",14843,1484304,34819,"SJU","San Juan, PR","PR",12953,1295302,31703,"LGA","New York, NY","NY",2017,1,
0.00,56.00,"UA",19977,"United Air Lines Inc.",15070,1507002,31703,"SWF","Newburgh/Poughkeepsie, NY","NY",11618,1161802,31703,"EWR","Newark, NJ","NJ",2017,1,
0.00,2563.00,"WN",19393,"Southwest Airlines Co.",12953,1295302,31703,"LGA","New York, NY","NY",14831,1483104,32457,"SJC","San Jose, CA","CA",2017,1,
0.00,2404.00,"WN",19393,"Southwest Airlines Co.",14570,1457002,34570,"RNO","Reno, NV","NV",12953,1295302,31703,"LGA","New York, NY","NY",2017,1,
0.00,214.00,"ZW",20046,"Air Wisconsin Airlines Corp",11278,1127803,30852,"DCA","Washington, DC","VA",12953,1295302,31703,"LGA","New York, NY","NY",2017,1,
0.00,786.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,1069302,30693,"BNA","Nashville, TN","TN",11764,1176402,31764,"FRG","East Farmingdale, NY","NY",2017,2,
0.00,892.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11111,1111102,32474,"COU","Columbia, MO","MO",15096,1509602,35096,"SYR","Syracuse, NY","NY",2017,2,
0.00,597.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,1119302,33105,"CVG","Cincinnati, OH","KY",12197,1219702,31703,"HPN","White Plains, NY","NY",2017,2,
0.00,248.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,1176402,31764,"FRG","East Farmingdale, NY","NY",12264,1226402,30852,"IAD","Washington, DC","VA",2017,2,
0.00,749.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,1176402,31764,"FRG","East Farmingdale, NY","NY",13232,1323202,30977,"MDW","Chicago, IL","IL",2017,2,
0.00,985.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,1176402,31764,"FRG","East Farmingdale, NY","NY",13244,1324402,33244,"MEM","Memphis, TN","TN",2017,2,
0.00,481.00,"09Q",21161,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,1199502,31995,"GSO","Greensboro/High Point, NC","NC",12197,1219702,31703,"HPN","White Plains, NY","NY",2017,2,
